Time Bucket (America/New_York),Vue Energy Monitor-Mains_A (kWhs),Vue Energy Monitor-Mains_B (kWhs),Vue Energy Monitor-Mains_C (kWhs),Vue Energy Monitor-Clothes Washer-Washer / Dehumidifier (kWhs),Vue Energy Monitor-Clothes Dryer-Dryer (kWhs),Vue Energy Monitor-Pump-ERV / Condensate Pump (kWhs),Vue Energy Monitor-Water Heater-Hot Water Tank (kWhs),Vue Energy Monitor-Heat Pump-Heat Pump (kWhs),Vue Energy Monitor-Cooktop/Range/Oven/Stove-Oven (kWhs),Vue Energy Monitor-Fridge/Freezer-Fridge (kWhs),Vue Energy Monitor-Dishwasher-Dishwasher  (kWhs),Vue Energy Monitor-Circuit_9 (kWhs),Vue Energy Monitor-Circuit_10 (kWhs),Vue Energy Monitor-Circuit_11 (kWhs),Vue Energy Monitor-Circuit_12 (kWhs),Vue Energy Monitor-Circuit_13 (kWhs),Vue Energy Monitor-Circuit_14 (kWhs),Vue Energy Monitor-Circuit_15 (kWhs),Vue Energy Monitor-Circuit_16 (kWhs)
02/02/2026 00:00:00,0.2758,0.4696,No CT,0.0141,0.0000,0.0006,0.1658,0.0134,0.0000,0.1779,0.0069,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 01:00:00,0.1397,0.3227,No CT,0.0143,0.0000,0.0000,0.0588,0.0179,0.0000,0.1362,0.0040,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 02:00:00,0.0803,0.1972,No CT,0.0143,0.0000,0.0000,0.0000,0.0188,0.0000,0.0690,0.0031,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 03:00:00,0.2732,0.3955,No CT,0.0142,0.0000,0.0000,0.0000,0.2161,0.0000,0.0771,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 04:00:00,1.9895,2.1305,No CT,0.0140,0.0000,0.0000,0.0000,1.9144,0.0000,0.0896,0.0034,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 05:00:00,1.6215,1.7276,No CT,0.0141,0.0000,0.0000,0.0000,1.5558,0.0000,0.0582,0.0028,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 06:00:00,1.6368,1.7697,No CT,0.0142,0.0000,0.0000,0.0000,1.5692,0.0000,0.0870,0.0032,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 07:00:00,0.6187,0.7695,No CT,0.0144,0.0000,0.0007,0.0000,0.5597,0.0000,0.1043,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 08:00:00,0.7815,0.9470,No CT,0.0144,0.0000,0.0011,0.0000,0.6922,0.0000,0.1470,0.0104,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 09:00:00,0.6207,0.7233,No CT,0.0144,0.0000,0.0027,0.0000,0.5093,0.0138,0.0911,0.0253,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 10:00:00,0.3952,0.7031,No CT,0.0144,0.0000,0.0025,0.0000,0.2550,0.0653,0.2526,0.0082,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 11:00:00,0.7542,0.8612,No CT,0.0141,0.0000,0.0663,0.3026,0.3004,0.0000,0.0800,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 12:00:00,1.1383,1.3217,No CT,0.0141,0.0000,0.0000,0.1661,0.8978,0.0000,0.0878,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 13:00:00,0.6383,0.9601,No CT,0.0144,0.0000,0.0057,0.0593,0.4893,0.0000,0.2922,0.0086,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 14:00:00,0.2731,0.5358,No CT,0.0146,0.0000,0.0000,0.0000,0.1643,0.0000,0.2615,0.0478,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 15:00:00,0.2548,0.4780,No CT,0.0145,0.0000,0.0000,0.0000,0.1821,0.0000,0.1910,0.0050,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 16:00:00,0.4618,0.6341,No CT,0.0143,0.0000,0.0001,0.1658,0.2320,0.0000,0.1310,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 17:00:00,0.1973,0.4365,No CT,0.0144,0.0000,0.0005,0.1100,0.0017,0.0000,0.2073,0.0055,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 18:00:00,1.9059,1.9284,No CT,0.1845,0.0000,0.0026,0.0017,1.2007,0.2247,0.2029,0.0049,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 19:00:00,0.9275,0.7082,No CT,0.2206,0.0000,0.0019,0.0029,0.0021,0.1613,0.1686,0.0056,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 20:00:00,0.3900,0.6077,No CT,0.0138,0.0000,0.0000,0.1328,0.0678,0.0000,0.2256,0.0052,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 21:00:00,1.8296,1.9867,No CT,0.0137,0.0000,0.0000,0.1361,1.4844,0.0000,0.1765,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 22:00:00,0.4300,0.5504,No CT,0.0144,0.0000,0.0015,0.0000,0.2929,0.0000,0.1361,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/02/2026 23:00:00,0.1463,0.2390,No CT,0.0143,0.0000,0.0002,0.0000,0.0112,0.0000,0.1161,0.0047,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 00:00:00,0.0935,0.2205,No CT,0.0144,0.0000,0.0025,0.0000,0.0133,0.0000,0.0972,0.0040,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 01:00:00,0.0848,0.1901,No CT,0.0144,0.0000,0.0000,0.0000,0.0180,0.0000,0.0616,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 02:00:00,0.0838,0.2250,No CT,0.0143,0.0000,0.0000,0.0000,0.0191,0.0000,0.0958,0.0033,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 03:00:00,0.0837,0.1988,No CT,0.0142,0.0000,0.0000,0.0000,0.0192,0.0000,0.0685,0.0033,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 04:00:00,1.5054,1.6276,No CT,0.0140,0.0000,0.0000,0.0000,1.4393,0.0000,0.0716,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 05:00:00,1.6946,1.8294,No CT,0.0141,0.0000,0.0000,0.0000,1.6181,0.0000,0.0865,0.0050,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 06:00:00,1.7321,1.8457,No CT,0.0141,0.0000,0.0000,0.0000,1.6552,0.0000,0.0626,0.0029,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 07:00:00,0.0771,0.2263,No CT,0.0145,0.0000,0.0000,0.0000,0.0088,0.0000,0.1017,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 08:00:00,0.1640,0.3167,No CT,0.0144,0.0000,0.0010,0.0000,0.1025,0.0000,0.1069,0.0052,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 09:00:00,0.7726,0.9459,No CT,0.0143,0.1566,0.0000,0.0000,0.5143,0.0202,0.1191,0.0045,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 10:00:00,0.6109,0.6522,No CT,0.0142,0.0000,0.0036,0.1720,0.2063,0.0447,0.1212,0.0051,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 11:00:00,1.0414,1.3040,No CT,0.0144,0.0000,0.0000,0.2305,0.7384,0.0000,0.2162,0.0051,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 12:00:00,0.3138,0.6124,No CT,0.0145,0.0000,0.0002,0.0000,0.2422,0.0000,0.2650,0.0062,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 13:00:00,0.7042,0.8477,No CT,0.0145,0.0000,0.0000,0.0000,0.6352,0.0000,0.1059,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 14:00:00,0.3577,0.4834,No CT,0.0145,0.0000,0.0007,0.0000,0.2858,0.0000,0.0812,0.0040,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 15:00:00,0.6638,0.3117,No CT,0.0145,0.0000,0.0000,0.0092,0.0111,0.0000,0.1786,0.5842,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 16:00:00,1.2247,1.3372,No CT,0.0140,0.0000,0.0008,0.2926,0.8296,0.0000,0.0589,0.0229,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 17:00:00,1.3359,1.6442,No CT,0.0139,0.0000,0.0085,0.7067,0.4443,0.0584,0.2512,0.0098,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 18:00:00,0.7061,0.8889,No CT,0.0140,0.0000,0.0001,0.4117,0.1535,0.0162,0.1244,0.0050,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 19:00:00,1.4188,1.6378,No CT,0.0139,0.0000,0.0015,0.1973,1.0789,0.0000,0.1733,0.0044,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 20:00:00,1.2683,1.4296,No CT,0.0139,0.0000,0.0000,0.1686,0.9661,0.0000,0.1156,0.0035,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 21:00:00,0.7147,0.7973,No CT,0.0141,0.0000,0.0000,0.0151,0.5767,0.0000,0.0969,0.0060,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 22:00:00,0.0736,0.2311,No CT,0.0144,0.0000,0.0029,0.0000,0.0026,0.0000,0.1131,0.0034,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/03/2026 23:00:00,0.1002,0.2119,No CT,0.0142,0.0000,0.0004,0.0000,0.0134,0.0000,0.0864,0.0079,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 00:00:00,0.2367,0.4021,No CT,0.0142,0.0000,0.0026,0.1453,0.0145,0.0000,0.1065,0.0040,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 01:00:00,0.2577,0.3651,No CT,0.0141,0.0000,0.0000,0.1697,0.0189,0.0000,0.0612,0.0030,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 02:00:00,0.1000,0.2448,No CT,0.0143,0.0000,0.0000,0.0157,0.0191,0.0000,0.1004,0.0053,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 03:00:00,0.2471,0.3514,No CT,0.0143,0.0000,0.0000,0.0000,0.1952,0.0000,0.0581,0.0026,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 04:00:00,1.9011,2.0444,No CT,0.0140,0.0000,0.0000,0.0000,1.8221,0.0000,0.0944,0.0031,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 05:00:00,1.6160,1.7248,No CT,0.0141,0.0000,0.0000,0.0000,1.5440,0.0000,0.0576,0.0040,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 06:00:00,1.6724,1.8222,No CT,0.0142,0.0000,0.0000,0.0000,1.6009,0.0000,0.1054,0.0032,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 07:00:00,0.1166,0.2241,No CT,0.0145,0.0000,0.0002,0.0000,0.0262,0.0244,0.0613,0.0030,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 08:00:00,1.6966,2.0815,No CT,0.0145,0.0000,0.0007,0.0000,0.6867,0.9337,0.3258,0.0060,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 09:00:00,1.1006,1.3258,No CT,0.0140,0.0000,0.0031,0.2335,0.0065,0.6793,0.1810,0.0156,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 10:00:00,0.8288,1.0032,No CT,0.0142,0.0000,0.0013,0.1745,0.5545,0.0222,0.0828,0.0136,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 11:00:00,1.2936,1.3909,No CT,0.0149,0.0000,0.0009,0.0640,1.0930,0.0000,0.1182,0.0171,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 12:00:00,0.1795,0.2864,No CT,0.0151,0.0000,0.0011,0.0000,0.0103,0.0000,0.1594,0.0221,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 13:00:00,0.1239,0.2832,No CT,0.0152,0.0000,0.0002,0.0000,0.0132,0.0000,0.1351,0.0065,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 14:00:00,0.6348,0.7363,No CT,0.0151,0.0000,0.0000,0.0000,0.5028,0.0000,0.1174,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 15:00:00,0.8987,0.9446,No CT,0.0150,0.0000,0.0000,0.0000,0.7446,0.0000,0.0829,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 16:00:00,0.6808,0.8797,No CT,0.0151,0.0000,0.0012,0.0000,0.5792,0.0000,0.1564,0.0049,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 17:00:00,0.3766,0.4598,No CT,0.0153,0.0000,0.0005,0.1295,0.0093,0.1159,0.0824,0.0212,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 18:00:00,0.6969,0.9102,No CT,0.0139,0.0000,0.0000,0.1775,0.0133,0.2932,0.1280,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 19:00:00,1.3057,1.1429,No CT,0.2090,0.0000,0.0000,0.2260,0.3862,0.0000,0.2250,0.5273,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 20:00:00,0.9183,1.0940,No CT,0.2114,0.0000,0.0001,0.1519,0.5146,0.0000,0.1349,0.0514,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 21:00:00,1.8410,1.9350,No CT,0.0140,0.0000,0.0006,0.1710,1.4916,0.0000,0.1278,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 22:00:00,0.1735,0.2223,No CT,0.0143,0.0000,0.0000,0.0104,0.0028,0.0000,0.0860,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/04/2026 23:00:00,0.1068,0.2375,No CT,0.0143,0.0000,0.0040,0.0000,0.0133,0.0000,0.1084,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 00:00:00,0.0797,0.1910,No CT,0.0143,0.0000,0.0000,0.0000,0.0145,0.0000,0.0651,0.0047,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 01:00:00,0.0824,0.2173,No CT,0.0143,0.0000,0.0000,0.0000,0.0188,0.0000,0.0882,0.0034,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 02:00:00,0.0825,0.1867,No CT,0.0143,0.0000,0.0000,0.0000,0.0189,0.0000,0.0568,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 03:00:00,0.0819,0.2655,No CT,0.0142,0.0000,0.0000,0.0000,0.0189,0.0000,0.1383,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 04:00:00,1.2835,1.4630,No CT,0.0142,0.0000,0.0000,0.0000,1.2209,0.0000,0.1344,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 05:00:00,1.4229,1.5296,No CT,0.0142,0.0000,0.0000,0.0000,1.3626,0.0000,0.0620,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 06:00:00,1.6674,1.8118,No CT,0.0142,0.0000,0.0000,0.0000,1.5945,0.0000,0.1029,0.0049,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 07:00:00,0.3045,0.4063,No CT,0.0145,0.0000,0.0004,0.0000,0.2451,0.0000,0.0559,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 08:00:00,0.8266,1.0108,No CT,0.0145,0.0000,0.0007,0.0000,0.7658,0.0000,0.1214,0.0047,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 09:00:00,0.4760,0.7364,No CT,0.0143,0.0000,0.0028,0.0000,0.3087,0.0781,0.1315,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 10:00:00,0.3303,0.4437,No CT,0.0145,0.0000,0.0053,0.0000,0.2643,0.0000,0.0730,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 11:00:00,1.5990,1.8229,No CT,0.0140,0.2974,0.0488,0.3807,0.7504,0.0000,0.2043,0.0065,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 12:00:00,0.9259,1.0584,No CT,0.0143,0.0000,0.0000,0.0793,0.7620,0.0000,0.1038,0.0163,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 13:00:00,0.0898,0.2070,No CT,0.0144,0.0000,0.0000,0.0000,0.0198,0.0000,0.0761,0.0040,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 14:00:00,0.3693,0.5279,No CT,0.0144,0.0000,0.0000,0.0000,0.3024,0.0000,0.1132,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 15:00:00,0.0747,0.1895,No CT,0.0144,0.0000,0.0000,0.0000,0.0090,0.0000,0.0675,0.0040,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 16:00:00,0.9534,1.1060,No CT,0.0144,0.0000,0.0000,0.0000,0.8833,0.0000,0.1071,0.0044,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 17:00:00,0.1114,0.2263,No CT,0.0145,0.0000,0.0000,0.0000,0.0430,0.0000,0.0702,0.0049,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 18:00:00,0.6857,0.9039,No CT,0.0144,0.0000,0.0000,0.0000,0.5844,0.0000,0.2111,0.0048,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 19:00:00,1.1635,1.3782,No CT,0.0144,0.0000,0.0001,0.0000,1.0866,0.0000,0.1708,0.0046,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 20:00:00,0.8583,1.0195,No CT,0.0145,0.0000,0.0000,0.0000,0.7781,0.0000,0.1208,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 21:00:00,0.5368,0.6730,No CT,0.0145,0.0000,0.0000,0.0000,0.4817,0.0000,0.0923,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 22:00:00,0.3736,0.5351,No CT,0.0143,0.0000,0.0038,0.0000,0.2962,0.0000,0.1213,0.0056,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/05/2026 23:00:00,0.0904,0.1902,No CT,0.0144,0.0000,0.0048,0.0000,0.0102,0.0000,0.0645,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 00:00:00,0.0784,0.2683,No CT,0.0144,0.0000,0.0000,0.0000,0.0134,0.0000,0.1364,0.0039,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 01:00:00,0.0821,0.2490,No CT,0.0144,0.0000,0.0000,0.0000,0.0174,0.0000,0.1157,0.0042,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 02:00:00,0.0834,0.2113,No CT,0.0143,0.0000,0.0000,0.0000,0.0189,0.0000,0.0788,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 03:00:00,0.4524,0.5732,No CT,0.0142,0.0000,0.0000,0.0000,0.3909,0.0000,0.0708,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 04:00:00,1.5004,1.6210,No CT,0.0141,0.0000,0.0000,0.0000,1.4298,0.0000,0.0677,0.0043,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 05:00:00,1.9130,2.0346,No CT,0.0141,0.0000,0.0000,0.0000,1.8305,0.0000,0.0715,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 06:00:00,1.7576,1.8852,No CT,0.0141,0.0000,0.0000,0.0000,1.6785,0.0000,0.0758,0.0038,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 07:00:00,0.1500,0.2695,No CT,0.0145,0.0000,0.0000,0.0000,0.0795,0.0000,0.0716,0.0040,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 08:00:00,1.2590,1.3860,No CT,0.0141,0.0000,0.0000,0.3063,0.8861,0.0000,0.0787,0.0045,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 09:00:00,0.2956,0.4671,No CT,0.0143,0.0000,0.0034,0.0729,0.1453,0.0000,0.0810,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 10:00:00,0.5335,0.6529,No CT,0.0146,0.0000,0.0005,0.0403,0.4242,0.0000,0.0683,0.0056,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 11:00:00,0.5552,0.6748,No CT,0.0146,0.0000,0.0002,0.0282,0.4584,0.0000,0.0744,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 12:00:00,0.5552,0.6748,No CT,0.0146,0.0000,0.0002,0.0282,0.4584,0.0000,0.0744,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 13:00:00,0.5552,0.6748,No CT,0.0146,0.0000,0.0002,0.0282,0.4584,0.0000,0.0744,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 14:00:00,0.5552,0.6748,No CT,0.0146,0.0000,0.0002,0.0282,0.4584,0.0000,0.0744,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 15:00:00,0.5552,0.6748,No CT,0.0146,0.0000,0.0002,0.0282,0.4584,0.0000,0.0744,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 16:00:00,0.5552,0.6748,No CT,0.0146,0.0000,0.0002,0.0282,0.4584,0.0000,0.0744,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 17:00:00,0.5552,0.6748,No CT,0.0146,0.0000,0.0002,0.0282,0.4584,0.0000,0.0744,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 18:00:00,0.5552,0.6748,No CT,0.0146,0.0000,0.0002,0.0282,0.4584,0.0000,0.0744,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 19:00:00,0.5552,0.6748,No CT,0.0146,0.0000,0.0002,0.0282,0.4584,0.0000,0.0744,0.0061,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 20:00:00,0.9927,1.2760,No CT,0.0144,0.0000,0.0007,0.0000,0.9065,0.0000,0.2479,0.0047,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 21:00:00,0.6415,0.8152,No CT,0.0462,0.0000,0.0047,0.0280,0.5194,0.0000,0.1156,0.0047,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 22:00:00,0.5680,1.0066,No CT,0.3461,0.0176,0.0006,0.2942,0.1354,0.0000,0.1211,0.0056,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/06/2026 23:00:00,0.6952,1.0784,No CT,0.0141,0.4830,0.0009,0.0721,0.0105,0.0000,0.2106,0.0059,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 00:00:00,0.0847,0.2090,No CT,0.0145,0.0000,0.0000,0.0000,0.0132,0.0000,0.0854,0.0059,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 01:00:00,0.0902,0.1928,No CT,0.0144,0.0000,0.0000,0.0000,0.0181,0.0000,0.0631,0.0032,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 02:00:00,0.0869,0.2211,No CT,0.0144,0.0000,0.0000,0.0000,0.0190,0.0000,0.0916,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 03:00:00,0.1712,0.2656,No CT,0.0143,0.0000,0.0000,0.0000,0.1077,0.0000,0.0511,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 04:00:00,1.2947,1.4294,No CT,0.0141,0.0000,0.0000,0.0000,1.2407,0.0000,0.0881,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 05:00:00,1.9156,2.0122,No CT,0.0141,0.0000,0.0000,0.0000,1.8311,0.0000,0.0498,0.0025,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 06:00:00,0.9811,1.1156,No CT,0.0143,0.0000,0.0000,0.0000,0.9230,0.0000,0.0914,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 07:00:00,0.6017,0.7164,No CT,0.0143,0.0000,0.0000,0.0000,0.5433,0.0000,0.0673,0.0027,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 08:00:00,1.5611,1.7997,No CT,0.0142,0.0000,0.0260,0.0000,1.4673,0.0000,0.1681,0.0051,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 09:00:00,1.6128,1.7318,No CT,0.0142,0.0000,0.0004,0.0000,1.5413,0.0000,0.0624,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 10:00:00,0.6942,0.8265,No CT,0.0145,0.0000,0.0000,0.0000,0.6321,0.0000,0.0892,0.0037,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 11:00:00,0.2749,0.3812,No CT,0.0144,0.0000,0.0000,0.0000,0.2198,0.0000,0.0625,0.0044,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 12:00:00,0.0740,0.2066,No CT,0.0144,0.0000,0.0000,0.0000,0.0091,0.0000,0.0888,0.0028,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 13:00:00,0.3229,0.4234,No CT,0.0144,0.0000,0.0000,0.0000,0.2694,0.0000,0.0563,0.0031,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 14:00:00,1.7072,1.8934,No CT,0.0140,0.0000,0.0000,0.2881,1.2799,0.0274,0.1585,0.0041,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
02/07/2026 15:00:00,1.9843,2.1103,No CT,0.0140,0.0000,0.0015,0.1001,1.7490,0.0000,0.0933,0.0036,No CT,No CT,No CT,No CT,No CT,No CT,No CT,No CT
